specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5
DAV300399,1993-04-24,1993,4,24,114,menziesii,Sonoma County,"Sonoma County: Sugarloaf Ridge State Park. About 50 air miles N of San Francisco, 10 air miles E of Santa Rosa, 2.5 air miles NE of Kenwood and 18 air miles NW of Napa. Along Hillside Trail.",381,38.437955,-122.498336,1000,NA,NA,WGS84,cch2,1373001,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1373001,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300387,1993-04-17,1993,4,17,107,atomaria,Sonoma County,"Sonoma County: About 40 air miles N of San Francisco, 11 air miles E of Santa Rosa, and 2.5 air miles NE of Kenwood. In Adobe Canyon N of Sugarloaf Ridge and S of Red Mtn. 1 mile. Near visitor center.",366,38.442184,-122.527836,1000,NA,NA,WGS84,cch2,1372991,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372991,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS21155,1936-04-27,1936,4,27,118,NA,Amador,"1/2 mi sw Sugar Loaf (sw of Plymouth); Jackson Quad., sw of Sugar, sw of Plymouth",243,38.4456,-120.8816,805,NA,NA,NAD27,cch2,3548538,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3548538,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300406,2000-02-07,2000,2,7,38,menziesii,Yolo County,"Grasslands Regional Park. East of Davis, from intersection of I-80 and Mace Blvd., 3.5 mi. south on Mace Blvd.(County Road 104), thence east 1/4 mi along unpaved entrance road, then south about 200 yd.",12,38.492222,-121.686667,NA,NA,NA,NA,cch2,1301674,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1301674,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS110848,1998-04-11,1998,4,11,101,atomaria,Napa,Langtry Road at Napa/Sonoma County line.,579,38.4957,-122.5283,805,NA,NA,NA,cch2,3474940,NA,"shale. On mossy, north facing slope with Linanthus and Phlox gr",http://cch2.org/portal/collections/individual/index.php?occid=3474940,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300369,1945-02-15,1945,2,15,46,NA,Yolo County,"Yolo County: Putah Creek Canyon, west of Winters.",72.24,38.5017,-122.02626,804,NA,NA,WGS84,cch2,1372845,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372845,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300354,1967-03-23,1967,3,23,82,NA,Napa County,Napa County: c. 1 mi S of Spanish Flat.,168,38.52235,-122.21685,400,NA,NA,WGS84,cch2,1372985,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372985,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300400,2012-05-05,2012,5,5,126,menziesii,Napa County,"Napa County: Las Posadas State Experimental Forest. Northeastern part of property, on Recreation flat.",388,38.561667,-122.403333,NA,NA,NA,NAD83,cch2,1371106,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1371106,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300363,2006-04-25,2006,4,25,115,NA,Napa County,"Napa County: Howell Mountain Plateau, about 1 km west of Angwin. McCrane property. Vineyard conversion.",526,38.578333,-122.460556,50,NA,NA,WGS84,cch2,1397330,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1397330,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS3962,1938-04-14,1938,4,14,104,NA,El Dorado,Nashville,253.16,38.57889,-120.84417,NA,NA,NA,NA,cch2,3485861,Flowering/Fruiting,"data in packet as ""Consumnes River"" but no mention of it on label",http://cch2.org/portal/collections/individual/index.php?occid=3485861,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS110845,1994-04-16,1994,4,16,106,menziesii,Napa,North end of Chiles Valley near Chiles- Pope Valley Road.,228,38.5824,-122.4002,805,NA,NA,NA,cch2,3340493,NA,alluvium In low swale in cultivated field.,http://cch2.org/portal/collections/individual/index.php?occid=3340493,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300374,2007-03-23,2007,3,23,82,NA,Yolo County,"Yolo Co.: Tuleyome Ireland Ranch. In inner coast range northwest of the City of Winters between Salt Creek and Enos Creek, just north of Wild Cow Mountain. SW portion of ranch.",703,38.588833,-122.124167,NA,NA,NA,NAD83,cch2,1322837,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1322837,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS110844,1996-03-23,1996,3,23,83,menziesii,Napa,".3 mile from Pope Canyon Road on Hardin Road, near airstrip.",184,38.6113,-122.3819,805,NA,NA,NA,cch2,3340573,NA,alluvium In cultivated field; flat.,http://cch2.org/portal/collections/individual/index.php?occid=3340573,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS110846,1998-04-18,1998,4,18,108,menziesii,Napa,"Pope Valley, N of intersection of Pope Canyon Rd X Hardin Rd",182,38.6113,-122.4002,805,NA,NA,NA,cch2,3363476,NA,alluvium In deep loamy soil that has been ripped for grapes; flat,http://cch2.org/portal/collections/individual/index.php?occid=3363476,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300335,1972-04-22,1972,4,22,113,NA,Napa County,Napa Co.: Pope Valley.,218.93,38.6151,-122.4282,5200,NA,NA,WGS84,cch2,1337092,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1337092,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300328,1995-04-10,1995,4,10,100,NA,Napa County,Napa County: Along Chiles Valley/Pope Valley Rd. approx. 2 m. S of Pope Canyon Rd. intersection. North Coast Biodiversity Arena.,175,38.616667,-122.383333,NA,NA,NA,NA,cch2,1372672,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372672,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300388,1998-03-14,1998,3,14,73,atomaria,Sonoma County,"Sonoma County: Foote Ranch, NW base of Mt. St. Helena, corner of Ida Clayton Rd. and Hwy 128. Near 2nd pond on Foote Creek. North Coast Biodiversity Arena.",110,38.638058,-122.681057,500,NA,NA,WGS84,cch2,1372990,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372990,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300390,1975-08-30,1975,8,30,242,atomaria,Sonoma County,"Sonoma County: Property of Oceanic Properties, Unit 7 Owners' Map, Sea Ranch, near State Highway 1.",35.63,38.71519,-123.454453,1500,NA,NA,WGS84,cch2,1372988,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372988,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300325,1962-03-24,1962,3,24,83,NA,Placer County,Placer County: 6 miles west of Roseville.,20,38.72944444,-121.3972222,NA,NA,NA,NAD27,cch2,1372670,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372670,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300401,2011-04-30,2011,4,30,120,menziesii,El Dorado County,El Dorado County: North of Cameron Park. Pine Hill Preserve. Kanaka Valley Unit. Kanaka Valley near main dirt road.,305,38.749444,-121.024444,NA,NA,NA,NAD83,cch2,1348771,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1348771,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300355,2015-03-14,2015,3,14,73,NA,Napa County,"Napa County: Knoxville Wildlife Area, west of Zim Zim Creek.",242,38.754721,-122.294593,NA,NA,NA,WGS84,cch2,1405860,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1405860,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300379,1977-03-14,1977,3,14,73,atomaria,Napa County,"Napa County: Soda Canyon Road, 2.2 miles north of Silverado Trail.",137,38.75949316,-122.2648256,NA,NA,NA,NAD27,cch2,1403922,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1403922,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300385,1975-03-27,1975,3,27,86,atomaria,Sonoma County,Sonoma County: Mayacmas Mountains. The Geysers. Site A-8. (Elevation estimated using Google Earth by label maker.),701,38.799444,-122.830833,960,NA,NA,WGS84,cch2,1396957,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1396957,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300359,1974-03-27,1974,3,27,86,NA,Sonoma County,Sonoma County: Mayacmas Mountains. The Geysers. Site A-8. (Elevation estimated using Google Earth by label maker.),701,38.799444,-122.830833,960,NA,NA,WGS84,cch2,1399350,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1399350,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300361,1975-04-15,1975,4,15,105,NA,Lake County,"Lake County: Mayacmas Mountains, Francisco Property. High Valley Creek. (Elevation estimated using Google Earth by label maker.)",945,38.830833,-122.768889,250,NA,NA,WGS84,cch2,1396964,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1396964,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300358,1975-05-22,1975,5,22,142,NA,Lake County,"Lake County: Mayacmas Mountains, Francisco Property. High Valley Creek. (Coordinates, location, and elevation estimated by label maker.)",792,38.838333,-122.769722,500,NA,NA,WGS84,cch2,1399540,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1399540,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300360,1975-03-26,1975,3,26,85,NA,Lake County,"Lake County: Mayacmas Mountains, Childers Peak area. Barceloux Ranch, east of Big Canyon Road. (Elevation estimated using Google Earth by label maker.)",579,38.840278,-122.627222,700,NA,NA,WGS84,cch2,1398684,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1398684,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300378,1975-04-09,1975,4,9,99,atomaria,Sonoma County,"Sonoma County: Mayacmas Mountains, Hilary Farms. (Exact location unknown. Elevation and coordinates estimated by label maker.)",610,38.845556,-122.938889,500,NA,NA,WGS84,cch2,1399282,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1399282,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300324,2006-04-24,2006,4,24,114,NA,Yolo County,"Yolo County: McLaughlin Reserve; Davis Creek Reservoir, Hobbit Hill.",467,38.8625,-122.358639,NA,NA,NA,NA,cch2,1343797,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1343797,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300384,2013-04-14,2013,4,14,104,menziesii,Lake County,"Lake County: Clear Lake State Park. NE of Kelseyville. Lower northern slope of Mount Konocti. South side of park, south of Soda Bay Road. South of undeveloped road that goes southeast from Glebe Road past the gate.",562,38.999722,-122.803333,NA,NA,NA,NAD83,cch2,1384122,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1384122,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300357,1954-04-07,1954,4,7,97,NA,Mendocino County,"Mendocino County: Hopland, Hopland Field Station, in pasture northwest of station headquarters. (Exact location unknown. Coordinates estimated by label maker).",240,39.003333,-123.0875,541,NA,NA,WGS84,cch2,1400962,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1400962,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS3136,1915-04-06,1915,4,6,96,NA,Colusa,College City,20.52,39.006634,-122.00778,1024,NA,NA,NAD27,cch2,3181627,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3181627,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS2989,1908-05-01,1908,5,1,122,NA,Colusa,College City,20.52,39.006634,-122.00778,1024,NA,NA,NAD27,cch2,3522055,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3522055,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300342,1981-04-11,1981,4,11,101,NA,Lake County,"CALIFORNIA: Lake CO. Northside of highway 20, 1 mile northwest of Glenhaven. Elev. 1800'.",422.49,39.03859,-122.74535,500,NA,NA,WGS84,cch2,1298980,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1298980,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300391,1990-04-15,1990,4,15,105,integrifolia,Placer County,Placer County: 22587 Sunset Ridge Dr. Lake of the Pines.,366,39.049172,-121.065829,32,NA,NA,WGS84,cch2,1372997,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372997,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300407,1995-05-19,1995,5,19,139,menziesii,Placer County,"Placer County: Near a road cut about 1 km from the trailhead of the Steven's Trail that descends the north fork of the American River Canyon outside of Colfax, south of I-80.",400,39.083333,-120.883333,NA,NA,NA,NA,cch2,1373003,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1373003,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300350,1965-04-11,1965,4,11,101,NA,Placer County,Placer County: 1 mile N. of Marysville on Hwy. 99 E.,18.7,39.156849,-121.635633,3726,NA,NA,WGS84,cch2,1372981,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372981,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS3118,1892-04-16,1892,4,16,107,NA,Nevada,Penn Valley,422.71,39.20333,-121.18417,NA,NA,NA,NA,cch2,3352293,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3352293,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS3130,1891-04-20,1891,4,20,110,NA,Sutter,"Valley of the Butte Pass , Valley of the Butte Pass (Marysville Buttes)",354.43,39.2251,-121.81401,4038,NA,NA,NAD27,cch2,3487141,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3487141,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300364,2013-04-06,2013,4,6,96,NA,Sutter County,Sutter County; Sutter Buttes. Dean Ranch. South of North Butte. Western slope of Sunrise Ridge.,272,39.228333,-121.776667,NA,NA,NA,NAD83,cch2,1392515,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1392515,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS94183,1998-04-21,1998,4,21,111,menziesii,Colusa,Rd. 401 1.8 mi. n. Grapevine Pass (on the Sites-Lodoga Rd.),472,39.3743,-122.46,805,NA,NA,NAD27,cch2,3475130,Flowering/Fruiting,Foothill Woodland; in pasture in blue oak woodland,http://cch2.org/portal/collections/individual/index.php?occid=3475130,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300367,1962-04-08,1962,4,8,98,NA,Butte County,"Butte County: On Table Mountain, north of Oroville.",376.7,39.598253,-121.557489,3100,NA,NA,WGS84,cch2,1372843,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372843,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS107354,2005-03-17,2005,3,17,76,menziesii,Butte,"Big Chico Creek Ecological Reserve. On the east side of Chico Canyon Road, about 1 mile (air) west of Highway 32, about 7 miles (air) northeast of Chico",236,39.833054,-121.7175,NA,NA,NA,NA,cch2,3353470,NA,"Foothill Woodland. Normal size plants, on damp soil, grassy opening. Common, inconspicuous.",http://cch2.org/portal/collections/individual/index.php?occid=3353470,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1918,1911-04-07,1911,4,7,97,NA,Tehama,Corning,83.66,39.92731,-122.17976,2416,NA,NA,NAD27,cch2,3463887,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3463887,NA,NA,NA,NA,NA,NA,NA,NA,NA
HSC201520,1980-05-25,1980,5,25,146,NA,Trinity,Near Shannon Butte,701,40.1708333,-123.377222,NA,NA,NA,NA,cch2,1813138,NA,Meadow,http://cch2.org/portal/collections/individual/index.php?occid=1813138,NA,NA,NA,NA,NA,NA,NA,NA,NA
HSC201528,1979-06-04,1979,6,4,155,NA,Trinity,"Near Van Duzen River, close to the town of Alderpoint.",853,40.3341111,-123.385722,NA,NA,NA,NA,cch2,1795528,NA,Evergreen conifer forest,http://cch2.org/portal/collections/individual/index.php?occid=1795528,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1496,1934-05-06,1934,5,6,126,NA,Trinity,South Fork Mt.,1656.29,40.50722,-123.49611,NA,NA,NA,NA,cch2,3474276,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3474276,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1909,1911-04-12,1911,4,12,102,NA,Shasta,Redding,172.4,40.58667,-122.39056,NA,NA,NA,NA,cch2,3548897,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3548897,NA,NA,NA,NA,NA,NA,NA,NA,NA
HSC201471,1980-06-07,1980,6,7,159,NA,Humboldt,Near Brush Mtn.,1128,40.9122222,-123.666667,NA,NA,NA,NA,cch2,1813707,NA,Douglas fir-tan oak-madrone forest serpentine,http://cch2.org/portal/collections/individual/index.php?occid=1813707,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1906,1937-07-04,1937,7,4,185,atomaria,Del Norte,Gasquet,152,41.84556,-123.96833,NA,NA,NA,NA,cch2,3302527,Flowering/Fruiting,"data in packet reads ""Gasquet Golf Course",http://cch2.org/portal/collections/individual/index.php?occid=3302527,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1879,1938-04-17,1938,4,17,107,atomaria,Del Norte,"Gasquet , Gasquet (Bonnar Flat)",45,41.84556,-123.96833,1622,NA,NA,NAD27,cch2,3424402,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3424402,NA,NA,NA,NA,NA,NA,NA,NA,NA
JEPS1881,1938-04-10,1938,4,10,100,atomaria,Del Norte,Smith River Indian Reservation,7,41.95361,-124.20139,NA,NA,NA,NA,cch2,3500104,Flowering/Fruiting,NA,http://cch2.org/portal/collections/individual/index.php?occid=3500104,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRVC100599,2006-04-01,2006,4,1,91,integrifolia,San Bernardino,Dry Morrongo Wash at County line btween Riverside and San Bernardino at bridge of Hwy 62.,732,34.032821,-116.591306,111,WW,NA,WGS84,cch2,623189,NA,Mixed and desert scrub; in former burn area (~ 2 yrs previous); granite bedrock and allovial soils.,http://cch2.org/portal/collections/individual/index.php?occid=623189,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300343,1985-04-06,1985,4,6,96,NA,Sutter County,"Sutter County: Sutter Buttes, Dean Place;",213,39.223224,-121.781083,442,"WW, DG",NA,WGS84,cch2,1299846,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1299846,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300327,1989-05-06,1989,5,6,126,NA,Amador County,Amador County: Town of Volcano.,107,38.442966,-120.630763,708,WW,NA,WGS84,cch2,1299939,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1299939,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300398,1970-05-23,1970,5,23,143,menziesii,Calaveras County,"Stanislaus River Canyon. Along Hunter's Road, between Hathaway Pines and NF Stanislaus River.",732,38.197847,-120.36173,354,WW,"Found a 'Hunter Dam road' near Hathaway pines, assumed to be road of collection",WGS84,cch2,1310851,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1310851,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300326,1942-02-21,1942,2,21,52,NA,Lake County,"Lake County: At the west bank of Clear Lake, 3 mi. south of Lucerne along Calif. #20.",430.89,39.052722,-122.780856,869,CPA,NA,WGS84,cch2,1372671,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372671,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300330,1978-04-19,1978,4,19,109,NA,Los Angeles County,Los Angeles County: Verdugo Mountains on fireroad from Stough Canyon to La Crescenta.,549,34.224522,-118.276285,1035,DG,NA,WGS84,cch2,1372674,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372674,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300370,1932-03-05,1932,3,5,65,NA,Madera County,Madera County: 5 mi. W. Coarsegold.,549,37.262134,-119.792083,4000,CPA,NA,WGS84,cch2,1372846,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372846,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300373,1966-04-06,1966,4,6,96,NA,Trinity County,"Trinity County: Slattery Pond, just off U.S. Highway 299, 7 miles west of Weaverville.",640,40.735598,-123.019736,316,CPA,NA,WGS84,cch2,1372849,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372849,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300376,1962-04-02,1962,4,2,92,NA,Solano County,"Solano County: East side of Pleasants Valley Road, 0.6 mile south of State Highway 128.",244,38.488452,-122.019066,255,CPA,NA,WGS84,cch2,1372852,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372852,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300377,1951-04-08,1951,4,8,98,NA,Napa County,"Napa County: 6.1 miles southwest of Monticello, on Napa Road.",383.6,38.515124,-122.287186,3945,CPA,"identified Napa Road, but not Monticello; uncertainty covers entire Napa Road",WGS84,cch2,1372853,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372853,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300333,1973-05-08,1973,5,8,128,NA,Fresno County,Fresno County: 1.1 mi. past Trimmer Ranger Station on Trimmer Springs Rd. coming from Trimmer.,419.7,36.917761,-119.318577,349,CPA,"Update: Given that collector was coming fraom Trimmer and headed past the ranger station, it is very likely that they assumed Maxon road to be Trimmer road since the two connect and travel in the same direction. Error radius is halfway to Watt's Creek (DG). Only ranger station found in area was not on Trimmer Springs Road",WGS84,cch2,1372966,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372966,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300336,1959-03-29,1959,3,29,88,NA,El Dorado County,"El Dorado County: State Highway 49, 2 1/2 miles southeast of Pilot Hill.",221.58,38.828068,-120.96957,562,"CPA, DG",refined error_distance. Was likely collected along highway as opposed to directly SW of Pilot,WGS84,cch2,1372968,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372968,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300337,1963-05-07,1963,5,7,127,NA,Amador County,"Amador County: Near Cook's Station, State Highway 88.",914,38.520773,-120.434123,648,CPA,NA,WGS84,cch2,1372969,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372969,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300341,1965-04-12,1965,4,12,102,NA,Tulare County,Tulare County: 1 mile northeast of gravel pit on Nigger Creek Road.,160,36.580345,-119.22089,428,"CPA, DG","DG Update: found a ""Negro Creek Road"" also named Dr 152 in Tulare Co. Saw gravel pit in satellite view and got coordinates.",WGS84,cch2,1372973,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372973,NA,NA,NA,NA,NA,NA,NA,NA,NA
DAV300351,1998-04-07,1998,4,7,97,NA,Napa County,Napa County: Along Rt. 128 at road marker 24/80.,267.81,38.438545,-122.182711,113,CPA,"Found markers 24/78 and 24/84 using Google streetview, placed marker in between",WGS84,cch2,1372982,NA,NA,http://cch2.org/portal/collections/individual/index.php?occid=1372982,NA,NA,NA,NA,NA,NA,NA,NA,NA
