specimen_number,date_new,year,month,day,DOY,sub_sp,county,locality,elev_m,lat,long,error_dist_m,georef_by,georef_notes,datum,source,id,repro,habitat,references,scored_by,notes,plant,Total,buds_1,flowers_2,spent_3,immature_4,mature_5,open_flr_present,frt_present,plant_PI
SD00010449,4/1/2010,2010,4,1,91,menziesii,San Diego,"San Felipe Valley Wildlife Area, California Fish & Game property. SW of San Felipe Valley, 1.6 miles ENE of Banner and 3.0 miles WSW of intersection of County Road S-2 and State hwy. 78. S-side of 78.",770,33.08049,-116.52357,,,,WGS84,cch2,500270,FFL,"W-facing, sandy slope below rocky hill.",http://cch2.org/portal/collections/individual/index.php?occid=500270,SA,left,1,Total,2,3,0,2,0,,,2.285714286
SD00010449,4/1/2010,2010,4,1,91,menziesii,San Diego,"San Felipe Valley Wildlife Area, California Fish & Game property. SW of San Felipe Valley, 1.6 miles ENE of Banner and 3.0 miles WSW of intersection of County Road S-2 and State hwy. 78. S-side of 78.",770,33.08049,-116.52357,,,,WGS84,cch2,500270,FFL,"W-facing, sandy slope below rocky hill.",http://cch2.org/portal/collections/individual/index.php?occid=500270,SA,second from left,2,Total,2,2,0,0,0,,,1.5
SD00010449,4/1/2010,2010,4,1,91,menziesii,San Diego,"San Felipe Valley Wildlife Area, California Fish & Game property. SW of San Felipe Valley, 1.6 miles ENE of Banner and 3.0 miles WSW of intersection of County Road S-2 and State hwy. 78. S-side of 78.",770,33.08049,-116.52357,,,,WGS84,cch2,500270,FFL,"W-facing, sandy slope below rocky hill.",http://cch2.org/portal/collections/individual/index.php?occid=500270,SA,furthest on the right,3,Total,2,3,0,0,0,,,1.6
SD00010465,4/17/1935,1935,4,17,107,,San Diego,2 miles east of Banner,771.65,33.08232,-116.51855,805,,,WGS84,cch2,500051,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500051,SA,small plant on left,1,Total,0,2,1,2,1,,,3.333333333
SD00010465,4/17/1935,1935,4,17,107,,San Diego,2 miles east of Banner,771.65,33.08232,-116.51855,805,,,WGS84,cch2,500051,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500051,SA,middle,2,Total,12,13,0,8,0,,,2.121212121
SD00010465,4/17/1935,1935,4,17,107,,San Diego,2 miles east of Banner,771.65,33.08232,-116.51855,805,,,WGS84,cch2,500051,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500051,SA,small plant on right,3,Total,0,0,1,6,2,,,4.111111111
SD00010615,2/27/1935,1935,2,27,58,integrifolia,San Diego,"Bluff on San Marcos Creek, near Green Valley School",52.5,33.0857,-117.2639,3218,,,WGS84,cch2,500046,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500046,SA,,1,Total,4,4,1,0,0,,,1.666666667
SD00010615,2/27/1935,1935,2,27,58,integrifolia,San Diego,"Bluff on San Marcos Creek, near Green Valley School",52.5,33.0857,-117.2639,3218,,,WGS84,cch2,500046,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500046,SA,,2,Total,3,7,3,0,0,,,2
SD00010615,2/27/1935,1935,2,27,58,integrifolia,San Diego,"Bluff on San Marcos Creek, near Green Valley School",52.5,33.0857,-117.2639,3218,,,WGS84,cch2,500046,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500046,SA,,3,Total,9,12,3,2,0,,,1.923076923
SD00010615,2/27/1935,1935,2,27,58,integrifolia,San Diego,"Bluff on San Marcos Creek, near Green Valley School",52.5,33.0857,-117.2639,3218,,,WGS84,cch2,500046,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500046,SA,,4,Total,2,5,3,0,0,,,2.1
SD00010642,5/11/2007,2007,5,11,131,integrifolia,San Diego,"Ramona, ca 3.5 mi NW of, NE of San Pasqual Valley Road, on Lower Isabel Creek Rd.",239,33.08972,-116.89472,,,,WGS84,cch2,500223,FL,"n facing roadcut 30*,sand, decomposing granite",http://cch2.org/portal/collections/individual/index.php?occid=500223,SA,"It seems like majority of the plant is there, but there are a lot of cut stems",1,Total,6,16,10,16,2,,,2.84
SD00010574,2/20/1935,1935,2,20,51,integrifolia,San Diego,"Springhill, near Ramona",711.77,33.09021,-116.79119,805,,,WGS84,cch2,500044,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500044,SA,"Row 1, Plant 1",1,Total,1,1,0,0,0,,,1.5
SD00010574,2/20/1935,1935,2,20,51,integrifolia,San Diego,"Springhill, near Ramona",711.77,33.09021,-116.79119,805,,,WGS84,cch2,500044,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500044,SA,"Row 1, Plant 4",2,Total,0,1,0,0,0,,,2
SD00010574,2/20/1935,1935,2,20,51,integrifolia,San Diego,"Springhill, near Ramona",711.77,33.09021,-116.79119,805,,,WGS84,cch2,500044,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500044,SA,"Row 2, Plant 1",3,Total,1,2,0,0,0,,,1.666666667
SD00010574,2/20/1935,1935,2,20,51,integrifolia,San Diego,"Springhill, near Ramona",711.77,33.09021,-116.79119,805,,,WGS84,cch2,500044,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500044,SA,"Row 2, Plant 2",4,Total,2,1,0,0,0,,,1.333333333
SD00010574,2/20/1935,1935,2,20,51,integrifolia,San Diego,"Springhill, near Ramona",711.77,33.09021,-116.79119,805,,,WGS84,cch2,500044,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500044,SA,"Row 2, Plant 3",5,Total,1,1,0,0,0,,,1.5
SD00010574,2/20/1935,1935,2,20,51,integrifolia,San Diego,"Springhill, near Ramona",711.77,33.09021,-116.79119,805,,,WGS84,cch2,500044,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500044,SA,"Row 2, Plant 4",6,Total,1,1,0,0,0,,,1.5
SD00010574,2/20/1935,1935,2,20,51,integrifolia,San Diego,"Springhill, near Ramona",711.77,33.09021,-116.79119,805,,,WGS84,cch2,500044,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500044,SA,"Row 2, Plant 5",7,Total,1,1,0,0,0,,,1.5
SD00010574,2/20/1935,1935,2,20,51,integrifolia,San Diego,"Springhill, near Ramona",711.77,33.09021,-116.79119,805,,,WGS84,cch2,500044,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500044,SA,"Row 2, Plant 6",8,Total,1,1,0,1,0,,,2.333333333
SD00010574,2/20/1935,1935,2,20,51,integrifolia,San Diego,"Springhill, near Ramona",711.77,33.09021,-116.79119,805,,,WGS84,cch2,500044,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500044,SA,"Row 3, Plant 1",9,Total,0,1,0,0,0,,,2
SD00010574,2/20/1935,1935,2,20,51,integrifolia,San Diego,"Springhill, near Ramona",711.77,33.09021,-116.79119,805,,,WGS84,cch2,500044,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500044,SA,"Row 3, Plant 2",10,Total,3,2,0,1,0,,,1.833333333
SD00010574,2/20/1935,1935,2,20,51,integrifolia,San Diego,"Springhill, near Ramona",711.77,33.09021,-116.79119,805,,,WGS84,cch2,500044,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500044,SA,"Row 3, Plant 3",11,Total,2,3,0,0,0,,,1.6
SD00010574,2/20/1935,1935,2,20,51,integrifolia,San Diego,"Springhill, near Ramona",711.77,33.09021,-116.79119,805,,,WGS84,cch2,500044,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500044,SA,"Row 3, Plant 4",12,Total,2,1,0,0,0,,,1.333333333
SD00010574,2/20/1935,1935,2,20,51,integrifolia,San Diego,"Springhill, near Ramona",711.77,33.09021,-116.79119,805,,,WGS84,cch2,500044,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500044,SA,"Row 3, Plant 5",13,Total,2,1,0,0,0,,,1.333333333
SD00010574,2/20/1935,1935,2,20,51,integrifolia,San Diego,"Springhill, near Ramona",711.77,33.09021,-116.79119,805,,,WGS84,cch2,500044,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500044,SA,"Row 4, Plant 1",14,Total,4,4,1,0,0,,,1.666666667
SD00010574,2/20/1935,1935,2,20,51,integrifolia,San Diego,"Springhill, near Ramona",711.77,33.09021,-116.79119,805,,,WGS84,cch2,500044,FL,,http://cch2.org/portal/collections/individual/index.php?occid=500044,SA,"Row 4, Plant2",15,Total,2,1,1,0,0,,,1.75
SD00010659,2/13/2005,2005,2,13,44,integrifolia,San Diego,0.5 mile SE of entrance to Inaja picnic area on Highway 78/79 between Santa Isabel and Wynola,1060,33.0971,-116.6592,,,,WGS84,cch2,500192,FL,"granitic: on steep, damp, west-facing slope near canyon rim",http://cch2.org/portal/collections/individual/index.php?occid=500192,SA,Top left,1,Total,1,1,0,0,0,,,1.5
SD00010659,2/13/2005,2005,2,13,44,integrifolia,San Diego,0.5 mile SE of entrance to Inaja picnic area on Highway 78/79 between Santa Isabel and Wynola,1060,33.0971,-116.6592,,,,WGS84,cch2,500192,FL,"granitic: on steep, damp, west-facing slope near canyon rim",http://cch2.org/portal/collections/individual/index.php?occid=500192,SA,top right,2,Total,1,2,0,0,0,,,1.666666667
SD00010659,2/13/2005,2005,2,13,44,integrifolia,San Diego,0.5 mile SE of entrance to Inaja picnic area on Highway 78/79 between Santa Isabel and Wynola,1060,33.0971,-116.6592,,,,WGS84,cch2,500192,FL,"granitic: on steep, damp, west-facing slope near canyon rim",http://cch2.org/portal/collections/individual/index.php?occid=500192,SA,Large plant in middle,3,Total,3,2,0,1,0,,,1.833333333
SD00010659,2/13/2005,2005,2,13,44,integrifolia,San Diego,0.5 mile SE of entrance to Inaja picnic area on Highway 78/79 between Santa Isabel and Wynola,1060,33.0971,-116.6592,,,,WGS84,cch2,500192,FL,"granitic: on steep, damp, west-facing slope near canyon rim",http://cch2.org/portal/collections/individual/index.php?occid=500192,SA,Plant to right of plant in middle,4,Total,0,1,0,0,0,,,2
SD00010659,2/13/2005,2005,2,13,44,integrifolia,San Diego,0.5 mile SE of entrance to Inaja picnic area on Highway 78/79 between Santa Isabel and Wynola,1060,33.0971,-116.6592,,,,WGS84,cch2,500192,FL,"granitic: on steep, damp, west-facing slope near canyon rim",http://cch2.org/portal/collections/individual/index.php?occid=500192,SA,"second row, far right",5,Total,1,1,0,0,0,,,1.5
SD00010659,2/13/2005,2005,2,13,44,integrifolia,San Diego,0.5 mile SE of entrance to Inaja picnic area on Highway 78/79 between Santa Isabel and Wynola,1060,33.0971,-116.6592,,,,WGS84,cch2,500192,FL,"granitic: on steep, damp, west-facing slope near canyon rim",http://cch2.org/portal/collections/individual/index.php?occid=500192,SA,bottom left,6,Total,0,1,0,0,0,,,2
SD00010659,2/13/2005,2005,2,13,44,integrifolia,San Diego,0.5 mile SE of entrance to Inaja picnic area on Highway 78/79 between Santa Isabel and Wynola,1060,33.0971,-116.6592,,,,WGS84,cch2,500192,FL,"granitic: on steep, damp, west-facing slope near canyon rim",http://cch2.org/portal/collections/individual/index.php?occid=500192,SA,bottom right,7,Total,0,1,0,0,0,,,2
SD00010533,7/5/2004,2004,7,5,187,integrifolia,San Diego,"in seasonal creek bed in oak woodland, .5 mile E of Inaja picnic area, ca 500 ft South of Hwy. 78/79",940,33.1022,-116.6607,,,,WGS84,cch2,500183,FFL,"sandy, granitic",http://cch2.org/portal/collections/individual/index.php?occid=500183,SA,Right one is a clipping,1,Total,1,1,0,2,0,,,2.75
SD00010518,4/29/2012,2012,4,29,120,integrifolia,San Diego,"Cleveland National Forest, Pamo Valley, Santa Ysabel Creek, along Forest route 12504 1/4 mile west of intersection with Pamo Valley Rd.",280,33.105,-116.86028,,,,WGS84,cch2,500339,FFL,"Granite boulders, D.G. soil, north facing moderate slope",http://cch2.org/portal/collections/individual/index.php?occid=500339,SA,Middle and far right are clippings,1,Total,1,2,0,1,0,,,2.25
SD00010645,3/1/2002,2002,3,1,60,integrifolia,San Diego,"San Diego Wild Animal Park, Conservation Area. In the northeast corner of the grounds near 'Condor Release Pens', approx. 1½ mi NW of the intersection of Rockwood Canyon and San Pasqual Valley Rd.",340,33.1061,-116.9814,,,,WGS84,cch2,500216,FL,Decomposed granite and granitic based soils.,http://cch2.org/portal/collections/individual/index.php?occid=500216,SA,bottom middle,1,Total,4,1,0,0,0,,,1.2
SD00010645,3/1/2002,2002,3,1,60,integrifolia,San Diego,"San Diego Wild Animal Park, Conservation Area. In the northeast corner of the grounds near 'Condor Release Pens', approx. 1½ mi NW of the intersection of Rockwood Canyon and San Pasqual Valley Rd.",340,33.1061,-116.9814,,,,WGS84,cch2,500216,FL,Decomposed granite and granitic based soils.,http://cch2.org/portal/collections/individual/index.php?occid=500216,SA,bottom right,2,Total,1,1,0,0,0,,,1.5
SD00010621,4/26/2009,2009,4,26,116,integrifolia,San Diego,North of Julian. Volcan Mountain Open Space Preserve. 583 meters north east of intersection of Farmer and Wynola Road.,1350,33.1071,-116.5978,,,,WGS84,cch2,500262,FL,Disturbed area along trail on west facing moderate slope,http://cch2.org/portal/collections/individual/index.php?occid=500262,SA,,1,Total,0,3,0,5,1,,,3.444444444
SD00010641,3/18/2007,2007,3,18,77,integrifolia,San Diego,"City of Escondido, 750 Feet South of Rockwood and Old Ranch Road intersection, 800 feet east of Rancho San Pasqual Union school, north-west facing, 5% slope",478,33.10972,-117.00722,,,,WGS84,cch2,500224,FL,granitic soil,http://cch2.org/portal/collections/individual/index.php?occid=500224,SA,,1,Total,3,1,0,0,0,,,1.25
SD00010641,3/18/2007,2007,3,18,77,integrifolia,San Diego,"City of Escondido, 750 Feet South of Rockwood and Old Ranch Road intersection, 800 feet east of Rancho San Pasqual Union school, north-west facing, 5% slope",478,33.10972,-117.00722,,,,WGS84,cch2,500224,FL,granitic soil,http://cch2.org/portal/collections/individual/index.php?occid=500224,SA,,2,Total,3,3,0,1,0,,,1.857142857
SD00010641,3/18/2007,2007,3,18,77,integrifolia,San Diego,"City of Escondido, 750 Feet South of Rockwood and Old Ranch Road intersection, 800 feet east of Rancho San Pasqual Union school, north-west facing, 5% slope",478,33.10972,-117.00722,,,,WGS84,cch2,500224,FL,granitic soil,http://cch2.org/portal/collections/individual/index.php?occid=500224,SA,,3,Total,1,3,0,1,0,,,2.2
SD00010641,3/18/2007,2007,3,18,77,integrifolia,San Diego,"City of Escondido, 750 Feet South of Rockwood and Old Ranch Road intersection, 800 feet east of Rancho San Pasqual Union school, north-west facing, 5% slope",478,33.10972,-117.00722,,,,WGS84,cch2,500224,FL,granitic soil,http://cch2.org/portal/collections/individual/index.php?occid=500224,SA,,4,Total,0,3,0,0,0,,,2
SD00010523,6/1/1993,1993,6,1,152,integrifolia,San Diego,"Volcan Mountains, north of Julian. Near road fork between Ferguson and Simmons Flats.",1606,33.1151,-116.58333,,,,WGS84,cch2,500333,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500333,SA,,1,Total,12,4,9,20,6,,,3.078431373
SD00010648,5/27/2005,2005,5,27,147,integrifolia,San Diego,"Volcan Mountains, San Felipe Valley Wildlife Area, approx. ½ mi E of Ferguson Flat. On steep slope far above outlet of Arkansas Cyn. East facing slope, 25-35 degrees.",1210,33.1233,-116.5725,,,,WGS84,cch2,500217,FFL,loose fine-grained loamy sand,http://cch2.org/portal/collections/individual/index.php?occid=500217,SA,far right is a clipping,1,Total,1,1,1,0,1,,,2.75
SD00010648,5/27/2005,2005,5,27,147,integrifolia,San Diego,"Volcan Mountains, San Felipe Valley Wildlife Area, approx. ½ mi E of Ferguson Flat. On steep slope far above outlet of Arkansas Cyn. East facing slope, 25-35 degrees.",1210,33.1233,-116.5725,,,,WGS84,cch2,500217,FFL,loose fine-grained loamy sand,http://cch2.org/portal/collections/individual/index.php?occid=500217,SA,,2,Total,0,0,0,3,4,,,4.571428571
SD00010513,3/15/2008,2008,3,15,75,integrifolia,San Diego,"City of Escondido, San Pasqual Valley, Rancho San Pasqual, 200 m north east of Orchard View and Old Ranch Road Intersection, 300 m north west of Ranchview Place and Rosewood Intersection, top of hill",217,33.12421,-117.0055,,,,WGS84,cch2,500348,FFL,"Decomposed Granite, slight slope, north facing.",http://cch2.org/portal/collections/individual/index.php?occid=500348,SA,,1,Total,11,16,8,12,0,,,2.446808511
SD00010513,3/15/2008,2008,3,15,75,integrifolia,San Diego,"City of Escondido, San Pasqual Valley, Rancho San Pasqual, 200 m north east of Orchard View and Old Ranch Road Intersection, 300 m north west of Ranchview Place and Rosewood Intersection, top of hill",217,33.12421,-117.0055,,,,WGS84,cch2,500348,FFL,"Decomposed Granite, slight slope, north facing.",http://cch2.org/portal/collections/individual/index.php?occid=500348,SA,,2,Total,4,6,3,10,0,,,2.826086957
SD00010513,3/15/2008,2008,3,15,75,integrifolia,San Diego,"City of Escondido, San Pasqual Valley, Rancho San Pasqual, 200 m north east of Orchard View and Old Ranch Road Intersection, 300 m north west of Ranchview Place and Rosewood Intersection, top of hill",217,33.12421,-117.0055,,,,WGS84,cch2,500348,FFL,"Decomposed Granite, slight slope, north facing.",http://cch2.org/portal/collections/individual/index.php?occid=500348,SA,,3,Total,5,4,3,5,0,,,2.470588235
SD00010433,4/18/2012,2012,4,18,109,menziesii,San Diego,"Arkansas Canyon, NE-flank of Volcan Mountain. San Felipe Valley Wildlife Area, California Fish & Game property. 5.7 air miles NW of intersection of State hwy. 78 and County Road S-2.",980,33.12596,-116.5638,,,,WGS84,cch2,500344,FFL,"Near end of access road. SE-facing slope of canyon, fine sandy soil and rocks.",http://cch2.org/portal/collections/individual/index.php?occid=500344,SA,,1,Total,1,2,2,6,1,,,3.333333333
SD00010433,4/18/2012,2012,4,18,109,menziesii,San Diego,"Arkansas Canyon, NE-flank of Volcan Mountain. San Felipe Valley Wildlife Area, California Fish & Game property. 5.7 air miles NW of intersection of State hwy. 78 and County Road S-2.",980,33.12596,-116.5638,,,,WGS84,cch2,500344,FFL,"Near end of access road. SE-facing slope of canyon, fine sandy soil and rocks.",http://cch2.org/portal/collections/individual/index.php?occid=500344,SA,,2,Total,3,2,1,1,2,,,2.666666667
SD00010433,4/18/2012,2012,4,18,109,menziesii,San Diego,"Arkansas Canyon, NE-flank of Volcan Mountain. San Felipe Valley Wildlife Area, California Fish & Game property. 5.7 air miles NW of intersection of State hwy. 78 and County Road S-2.",980,33.12596,-116.5638,,,,WGS84,cch2,500344,FFL,"Near end of access road. SE-facing slope of canyon, fine sandy soil and rocks.",http://cch2.org/portal/collections/individual/index.php?occid=500344,SA,,3,Total,2,4,2,3,2,,,2.923076923
SD00010514,2/28/1994,1994,2,28,59,integrifolia,San Diego,"San Felipe Valley, east of S-2, north of Sissors Crossing. Grid I-21.",764,33.12723,-116.51955,,,,WGS84,cch2,500351,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500351,SA,EXCLUDE: clipping,NA,,,,,,,,,#DIV/0!
SD00010522,5/25/1993,1993,5,25,145,integrifolia,San Diego,"Volcan Mountains, north of Julian. Near road, extension of Farmer (Volcan) Road, Rutherford Ranch.",1603,33.13311,-116.58407,,,,WGS84,cch2,500334,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500334,SA,,1,Total,2,4,8,10,8,,,3.5625
SD00010571,5/8/1935,1935,5,8,128,integrifolia,San Diego,5 mi. south of Mesa Grande on Black Cañon Road,612.52,33.13604,-116.79118,805,,,WGS84,cch2,500053,FFL,,http://cch2.org/portal/collections/individual/index.php?occid=500053,SA,Left is a clipping,1,Total,4,3,6,7,3,,,3.086956522
