ID1,ID2,Latitude,Longitude,Elevation,MAT_51-80,MWMT_51-80,MCMT_51-80,TD_51-80,MAP_51-80,MSP_51-80,AHM_51-80,SHM_51-80,DD_0_51-80,DD5_51-80,DD_18_51-80,DD18_51-80,NFFD_51-80,bFFP_51-80,eFFP_51-80,FFP_51-80,PAS_51-80,EMT_51-80,EXT_51-80,MAR_51-80,Eref_51-80,CMD_51-80,RH_51-80,MAT_81-10,MWMT_81-10,MCMT_81-10,TD_81-10,MAP_81-10,MSP_81-10,AHM_81-10,SHM_81-10,DD_0_81-10,DD5_81-10,DD_18_81-10,DD18_81-10,NFFD_81-10,bFFP_81-10,eFFP_81-10,FFP_81-10,PAS_81-10,EMT_81-10,EXT_81-10,MAR_81-10,Eref_81-10,CMD_81-10,RH_81-10,Year,MAT_a*,MWMT_a*,MCMT_a*,TD_a*,MAP_a*,MSP_a*,AHM_a*,SHM_a*,DD_0_a*,DD5_a*,DD_18_a*,DD18_a*,NFFD_a*,bFFP_a*,eFFP_a*,FFP_a*,PAS_a*,EMT_a*,EXT_a*,MAR_a*,Eref_a*,CMD_a*,RH_a*
RSA182182,1963,34.1678,-117.6861,774,15.9,23.6,10,13.6,588,34,44.1,693.7,17,3988,1394,627,342,55,346,291,2,-9.2,42.8,-9999,1337,923,57,16.7,24.4,10.9,13.5,642,31,41.6,798.9,13,4249,1212,721,353,31,354,323,1,-5.5,44.3,-9999,1328,923,60,1963,16,23.2,9.3,14,551,83,47.1,279.9,16,3986,1399,611,340,59,353,294,1,-9.5,43.3,-9999,1305,873,58
RSA191996,1959,33.5068,-117.3643,605,16.7,24,12,12,393,27,68.1,904.8,10,4239,1154,656,362,8,365,357,1,-2.9,42.6,-9999,1222,907,65,17.5,24.7,13.2,11.5,403,23,68.3,1060.5,8,4518,972,757,365,0,365,365,0,0.8,43.7,-9999,1199,896,68,1959,17.7,24.9,13.5,11.4,272,8,101.9,3004.9,8,4603,926,801,363,6,364,358,0,-3.5,43.1,-9999,1268,1140,65
RSA191997,1960,33.5028,-117.3433,707,16.7,24.2,11.7,12.4,367,26,72.9,941.9,11,4244,1169,675,362,8,365,357,1,-3,42.7,-9999,1226,925,65,17.5,24.8,12.9,11.9,375,22,73.3,1108.1,9,4521,989,775,365,0,365,365,0,0.8,43.7,-9999,1203,915,68,1960,16.8,23.8,9.8,14,307,17,87.5,1361.8,14,4309,1181,733,360,15,361,346,1,-3.5,43.1,-9999,1265,1011,64
RSA201829,1965,38.6063,-122.3696,181,14.9,23.2,7.4,15.8,739,26,33.8,894.3,30,3657,1691,553,322,80,326,246,5,-13.5,42.9,15.6,1306,940,53,15.5,23.5,8.1,15.4,833,31,30.6,768.3,25,3829,1557,608,334,63,334,271,4,-11.2,43.5,-9999,1294,922,55,1965,14.5,22.9,5.5,17.4,677,16,36.1,1413.4,37,3517,1775,469,319,78,320,242,6,-13.8,43.3,-9999,1270,976,54
RSA222969,1971,34.1773,-117.5361,770,15.8,23.9,9.4,14.5,676,42,38.2,567.8,19,3954,1461,645,335,67,341,274,2,-10.7,43,-9999,1375,949,55,16.6,24.6,10.2,14.4,745,38,35.7,652.7,15,4211,1279,740,347,43,349,306,2,-7.3,44.6,-9999,1369,944,57,1971,15.3,25.5,6.8,18.7,474,41,53.4,619.3,25,3803,1672,674,321,89,328,239,2,-11.1,43.4,-9999,1366,1102,55
RSA226234,1971,34.1711,-117.8285,813,16.2,23.6,10.5,13.1,574,38,45.7,628.4,15,4073,1320,639,352,33,355,322,1,-6.8,42.4,-9999,1295,891,60,17,24.4,11.6,12.8,620,35,43.5,697.1,12,4330,1137,733,360,13,361,348,1,-2.9,43.9,-9999,1282,882,63,1971,15.7,25.4,8.1,17.4,393,36,65.4,702.2,19,3920,1520,666,343,55,343,288,1,-6.9,42.9,-9999,1289,1059,60
RSA226948,1971,34.2021,-117.4853,1376,13.7,22.6,6.8,15.8,924,57,25.7,398.3,40,3279,2024,445,316,93,329,237,10,-13.7,40.2,-9999,1204,793,60,14.5,23.1,7.5,15.6,1024,50,23.9,460.3,32,3517,1823,520,332,68,338,270,7,-10.5,41.7,-9999,1196,789,63,1971,13.2,24,4.2,19.8,653,52,35.5,463.4,53,3151,2246,489,300,113,317,204,10,-14.1,40.6,-9999,1195,872,60
RSA233474,1969,34.1632,-117.6823,774,16.1,23.6,10.2,13.4,582,34,44.8,702.5,16,4026,1365,633,345,50,349,299,1,-8.6,42.8,17.9,1337,927,57,16.8,24.4,11.1,13.4,635,30,42.2,809.6,12,4287,1182,729,355,26,356,330,1,-4.8,44.3,-9999,1328,925,60,1969,16,25.4,11.3,14.1,959,28,27.1,891.5,18,4017,1406,664,347,41,343,302,4,-8.9,43.3,-9999,1301,974,59
RSA240754,1973,34.6186,-118.4156,902,15.5,25.2,7.5,17.7,421,24,60.6,1046.1,30,3885,1681,752,339,56,343,287,3,-10.7,42.3,-9999,1219,906,64,16.1,25.6,8.5,17.1,458,22,56.9,1140.6,25,4086,1529,816,348,39,348,309,2,-7.8,43.8,-9999,1211,899,66,1973,15.1,24.9,5.9,18.9,519,10,48.4,2379.6,40,3787,1810,741,333,61,335,274,7,-9.9,42.9,-9999,1196,957,65
RSA247113,1966,34.1956,-118.0223,741,16,24.3,9.5,14.8,700,37,37.2,652.1,19,4037,1421,692,343,52,346,294,2,-9.2,42.5,-9999,1303,888,60,16.8,24.9,10.6,14.3,752,36,35.6,690,15,4284,1245,781,354,30,353,323,2,-5.5,44,-9999,1292,876,62,1966,16.2,25,8.4,16.6,542,26,48.4,947,22,4134,1377,733,340,49,344,295,3,-9,43.1,-9999,1317,1067,59
RSA2478,1922,38.978,-122.8394,428,13.8,23.1,6.1,17,738,31,32.3,748.9,44,3322,2018,484,289,114,304,190,10,-17.3,43.6,-9999,1330,971,49,14.2,23.3,6.5,16.8,807,37,30,634.1,39,3440,1911,517,304,100,311,211,8,-15,44,-9999,1310,946,51,1922,13.3,24,4.4,19.7,963,38,24.2,633.9,66,3210,2274,546,271,121,300,179,13,-17.2,44.1,-9999,1332,958,50
RSA24986,1941,34.7716,-115.7057,1342,16.3,27.9,6.6,21.2,175,63,150.4,443,36,4215,1666,1039,327,71,331,260,1,-13.1,42.3,-9999,1294,1120,62,16.7,28,6.9,21.1,199,60,134.5,465.6,33,4368,1572,1114,332,64,332,267,1,-11.3,43.3,-9999,1306,1109,62,1941,15.1,26.8,7,19.8,391,72,64.1,370.7,35,3765,1820,738,329,67,326,259,2,-15.6,42.4,-9999,1234,872,63
RSA250674,1971,34.1346,-117.7312,533,16.7,23.7,11.2,12.5,472,25,56.7,938.6,12,4242,1172,679,351,36,352,316,1,-7.4,43.2,-9999,1392,1013,56,17.5,24.5,12,12.4,512,23,53.7,1063.5,9,4519,1000,784,359,16,359,343,1,-3.5,44.7,-9999,1383,1005,58,1971,16.2,25.5,8.6,16.9,326,24,80.5,1073.3,16,4091,1370,700,341,58,340,282,1,-7.6,43.7,-9999,1384,1191,55
RSA252917,1973,34.4518,-117.765,1296,14,24.4,5.6,18.7,221,38,108.6,645.4,51,3431,2074,609,286,112,314,202,3,-18.2,42,17.4,1348,1126,53,14.7,24.7,6.3,18.3,247,35,100.2,699.7,42,3656,1891,681,306,95,322,227,2,-15.2,43.7,-9999,1346,1109,56,1973,13.5,24,3.8,20.2,248,17,95,1388.2,71,3333,2238,599,277,111,303,192,8,-18,42.5,17.7,1329,1136,54
RSA27403,1940,32.8519,-116.4518,1766,10.7,19.9,3.8,16.1,646,76,32.1,263.6,93,2387,2849,198,238,146,290,145,24,-22,39.2,20.4,1221,794,53,11.6,20.3,4.8,15.5,710,69,30.4,293.3,73,2621,2600,246,266,131,300,170,18,-18.8,40.7,19.4,1226,813,55,1940,11.5,19.5,5.4,14.1,993,37,21.7,524.7,65,2587,2549,193,271,120,292,172,17,-21.3,39.4,-9999,1247,812,55
RSA276027,1974,34.1633,-117.7814,653,16.7,23.9,11.2,12.7,538,32,49.6,742,12,4220,1203,688,353,33,356,322,1,-6.5,43,-9999,1341,931,58,17.4,24.7,12.2,12.5,583,30,47.1,828.7,10,4496,1028,788,361,13,362,348,1,-2.6,44.5,-9999,1329,925,61,1974,16.6,23.5,10.1,13.4,561,16,47.5,1447.8,14,4224,1238,701,348,43,354,311,2,-6.7,43.5,-9999,1350,1118,58
RSA29562,1941,33.2216,-116.6061,1001,14.2,23.2,7.2,16,440,62,55,371.3,34,3438,1900,504,291,116,316,200,3,-17.1,42.6,-9999,1429,1036,50,15,23.7,8.4,15.3,485,59,51.5,404.9,27,3697,1689,583,314,92,327,235,2,-13.7,44.2,-9999,1426,1045,52,1941,13.8,22.8,7.4,15.5,973,102,24.5,223,32,3286,1921,382,306,96,304,208,5,-16.8,43,-9999,1383,785,52
RSA296068,1935,38.978,-122.8394,428,13.8,23.1,6.1,17,738,31,32.3,748.9,44,3322,2018,484,289,114,304,190,10,-17.3,43.6,15.3,1330,971,49,14.2,23.3,6.5,16.8,807,37,30,634.1,39,3440,1911,517,304,100,311,211,8,-15,44,-9999,1310,946,51,1935,13.6,22.6,5.9,16.8,665,12,35.5,1816.2,48,3262,2103,486,278,113,299,186,10,-17.2,44.1,-9999,1345,961,48
RSA296798,1947,34.3644,-117.503,1392,13.4,22.9,6.3,16.6,462,40,50.8,571.6,45,3208,2116,447,298,107,319,213,6,-16,39.8,18.1,1241,898,58,14.2,23.2,6.9,16.3,520,36,46.5,648.8,37,3438,1926,520,317,86,328,242,5,-13.1,41.3,-9999,1238,895,60,1947,13.5,22.5,5.7,16.9,222,22,105.9,1008.9,47,3236,2074,426,295,95,321,225,7,-16.3,40.2,-9999,1282,1104,55
RSA29712,1932,34.2142,-117.6672,1144,13.9,22.8,7.2,15.6,715,42,33.5,541.6,36,3340,1960,461,308,101,325,224,6,-14.7,40.6,-9999,1248,843,57,14.7,23.2,8.2,15,787,37,31.4,620.7,29,3583,1758,534,327,76,334,258,5,-11.4,42.1,-9999,1240,833,60,1932,13.3,21.4,4,17.4,728,35,32,618.6,60,3193,2103,375,295,111,320,210,24,-14.8,41,-9999,1247,1017,56
RSA305715,1973,33.3618,-118.4167,311,16.2,21.2,12.7,8.5,293,14,89.3,1525.3,9,4029,1116,413,365,0,365,365,0,3.1,39.6,-9999,1040,776,73,16.9,21.6,13.9,7.8,305,14,88.2,1571.6,7,4265,954,493,365,0,365,365,0,7.3,40.3,-9999,1007,747,76,1973,15.7,20.3,12.1,8.3,342,8,75.1,2603.8,9,3847,1218,332,365,0,365,365,0,2.4,40.4,-9999,1005,739,74
RSA307135,1979,34.3032,-117.3375,1047,14.7,23.9,7.5,16.4,430,41,57.5,581.5,31,3603,1788,576,315,90,329,239,3,-14.1,41.5,-9999,1341,994,55,15.4,24.2,8.2,16,484,35,52.6,683.8,26,3849,1610,661,330,68,337,269,2,-11.3,43.1,-9999,1341,997,57,1979,14.8,23.5,5.2,18.3,525,27,47.2,858.7,41,3676,1820,631,310,90,331,241,11,-14.7,41.9,-9999,1348,1065,55
RSA309677,1979,34.2836,-117.3447,1037,14.5,23.7,7.4,16.3,498,47,49.2,505.4,32,3539,1828,546,314,93,329,235,4,-14.1,41.2,-9999,1328,954,55,15.2,24,8.2,15.8,560,40,45.1,593.4,27,3783,1647,630,330,70,337,267,3,-11.2,42.9,-9999,1328,955,58,1979,14.6,23.3,5.2,18.2,607,30,40.5,772.5,42,3615,1857,603,309,93,331,238,13,-14.6,41.6,-9999,1336,1047,55
RSA31814,1946,34.378,-119.299,196,15.8,21.2,11.5,9.7,426,15,60.6,1426.7,11,3884,1248,402,351,34,351,317,1,-7.2,42.3,-9999,1299,956,57,16.3,21.6,12.2,9.4,465,15,56.7,1486.9,10,4075,1117,464,357,20,357,336,1,-4.8,42.9,-9999,1299,952,59,1946,15.6,21.3,11.2,10.2,478,5,53.5,4072.6,13,3811,1333,413,342,44,339,295,1,-6.8,42.5,-9999,1331,1009,55
RSA333764,1980,34.3256,-117.2672,972,15,24.8,7.1,17.7,264,29,94.8,851.1,33,3734,1765,671,303,97,321,224,2,-16.1,42.6,-9999,1413,1157,52,15.7,25.1,7.7,17.4,298,26,86.3,977.5,28,3973,1596,763,319,79,329,250,2,-13.4,44.3,-9999,1415,1140,54,1980,15.5,25.5,9,16.5,441,22,58,1135.3,21,3873,1574,663,324,83,331,248,2,-16.7,43,-9999,1407,1173,53
RSA33408,1929,40.991,-124.105,44,11,13.7,7.9,5.7,1223,117,17.1,117.1,32,2169,2588,25,339,51,333,281,10,-10,31.1,-9999,710,286,74,11.3,14.3,8.2,6.1,1242,125,17.2,114.3,29,2283,2473,31,344,41,335,295,8,-7.6,31.7,-9999,711,278,75,1929,10.6,14.1,7.2,7,812,97,25.4,145.8,37,2082,2696,20,321,69,310,242,9,-11.1,31.5,-9999,736,356,70
RSA336454,1978,34.2042,-117.1435,1612,11.9,21.5,4.4,17.2,714,64,30.7,335,75,2747,2548,311,270,125,306,181,19,-19.6,38.7,-9999,1169,764,58,12.6,21.8,5.3,16.6,800,55,28.3,400.1,61,2967,2335,367,291,108,314,206,16,-16.9,40.2,-9999,1166,771,60,1978,11.9,21.6,2.9,18.7,1614,61,13.6,352.5,87,2802,2548,328,278,121,310,189,37,-20.1,39.1,-9999,1171,768,59
RSA346564,1971,34.2065,-117.4551,767,16.1,24.4,9.8,14.6,707,45,36.9,538.7,18,4060,1401,700,343,53,348,295,2,-8.7,43.2,-9999,1364,941,57,16.9,25,10.4,14.6,786,40,34.2,630,14,4317,1233,796,353,30,354,324,2,-5.3,44.8,-9999,1358,939,59,1971,15.6,25.9,7.1,18.8,494,41,51.8,626.4,23,3909,1607,723,332,76,334,259,2,-9.2,43.6,-9999,1356,1088,56
RSA346566,1971,35.7056,-118.7526,1021,13.4,23.4,5.5,17.9,502,41,46.6,578,53,3214,2170,483,287,109,309,200,7,-18.6,41.2,-9999,1268,892,55,14,23.7,6.6,17.1,544,40,44.2,595.7,42,3401,1993,536,304,95,317,222,6,-15.8,42.6,-9999,1270,901,56,1971,12.5,24.3,3,21.3,377,71,59.6,343.8,78,2988,2511,506,265,126,298,172,8,-17.8,41.6,-9999,1231,949,55
RSA346567,1971,34.1764,-117.7542,614,16.6,23.9,11.1,12.9,545,32,48.8,747.2,13,4192,1230,683,348,43,352,309,1,-7.7,43.6,16.1,1366,952,56,17.3,24.7,12,12.8,591,29,46.2,840.3,10,4463,1052,782,358,20,358,338,1,-3.8,45.1,-9999,1356,942,59,1971,16,25.8,8.5,17.3,368,32,70.9,803.8,17,4039,1433,704,338,66,339,274,1,-7.9,44.1,-9999,1357,1131,56
RSA381419,1971,36.9062,-119.2686,304,16.2,27.1,7,20.1,501,28,52.3,951.5,31,4166,1590,943,323,78,328,250,4,-13.9,44.5,-9999,1412,1067,54,17,27.8,7.7,20.1,553,31,48.8,890.4,26,4418,1453,1069,335,61,335,274,3,-11.6,46,-9999,1410,1046,56,1971,15.4,27.4,4.7,22.7,369,45,69,604,45,3937,1857,922,307,96,316,220,3,-14.5,44.7,-9999,1380,1126,54
RSA421268,1949,34.1602,-117.797,888,16.2,23.8,10.4,13.3,582,35,45,675.2,15,4076,1331,650,353,31,357,326,1,-6.4,42.5,-9999,1284,885,61,17,24.5,11.5,13,631,33,42.7,754.3,12,4334,1146,745,361,11,362,351,1,-2.4,44,-9999,1271,874,64,1949,15.3,22.8,4.2,18.6,461,33,54.9,684,43,3872,1624,638,328,64,336,273,8,-6.5,43,-9999,1293,1003,59
RSA421285,1938,35.6319,-118.812,858,14.8,25.1,6.5,18.6,421,33,58.9,768.8,39,3675,1853,682,312,86,323,237,4,-15.8,41.8,-9999,1292,942,57,15.4,25.3,7.6,17.7,457,32,55.6,794.5,31,3861,1693,736,325,71,330,258,3,-13,43.2,-9999,1293,937,58,1938,14.8,25.5,7.5,18,681,21,36.4,1199.6,40,3689,1925,755,312,88,321,233,8,-15.1,42.2,-9999,1281,945,58
RSA421286,1973,35.3819,-118.5536,1004,13.9,24.5,5.7,18.8,268,20,89.4,1232.7,50,3408,2075,590,295,103,314,211,4,-17.4,40.8,-9999,1278,1014,56,14.5,24.6,6.5,18.1,295,19,83.2,1285,41,3585,1914,643,310,90,321,231,3,-14.7,42.1,-9999,1281,1007,58,1973,13.7,24.5,4.1,20.3,321,13,73.7,1839.8,67,3378,2198,618,288,102,305,203,13,-16.5,41.2,-9999,1269,1016,57
RSA421287,1907,35.0142,-118.5999,1053,13.5,23.7,5.3,18.5,318,26,73.7,927.9,56,3260,2177,524,290,110,315,205,5,-17.7,40.3,-9999,1245,946,57,14,23.9,6.2,17.7,344,24,69.9,999.4,47,3424,2023,571,305,98,321,223,4,-15.4,41.6,-9999,1246,946,59,1907,13.7,23.4,4.4,18.9,501,16,47.3,1497,47,3287,2017,427,314,83,326,242,11,-16.8,40.8,-9999,1220,901,59
RSA421292,1930,35.3733,-119.0187,124,17.9,28.5,7.8,20.7,146,10,190.6,2797.1,23,4741,1281,1234,337,55,336,280,1,-12.2,44.5,-9999,1473,1325,56,18.4,28.6,8.6,20,159,9,178.2,3096.1,19,4901,1183,1303,343,47,339,293,1,-10.1,45.8,-9999,1479,1320,56,1930,18,29,7.7,21.2,140,20,200,1451.6,22,4771,1210,1191,336,59,331,272,0,-12,44.8,-9999,1480,1339,55
RSA421296,NA,35.4146,-118.3437,2226,8.8,19.8,0.2,19.7,305,25,61.6,807.7,225,2039,3518,169,226,136,290,154,48,-25.2,34.1,22,943,714,64,9.4,20.1,1.2,18.9,340,24,57.1,828.6,185,2172,3323,199,243,128,296,168,40,-22.8,35.1,20.7,944,708,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RSA421297,1963,34.2036,-118.0432,1146,14.8,23.4,8,15.4,770,40,32.2,582.2,28,3627,1737,557,338,60,343,282,5,-10.2,40.5,18.9,1159,771,65,15.5,23.9,9.1,14.8,828,39,30.9,613.1,23,3871,1546,634,350,37,350,313,3,-6.6,41.8,-9999,1144,757,67,1963,14.9,22.8,7.3,15.5,749,106,33.2,215.9,26,3631,1718,544,338,62,349,287,2,-10,41,-9999,1121,678,66
RSA421298,1941,33.3842,-118.3842,154,16.2,20.9,12.7,8.2,287,12,91.4,1712.5,8,4018,1112,399,365,0,365,365,0,1.7,39.3,-9999,1053,791,72,16.9,21.4,13.8,7.6,296,12,90.8,1767.7,7,4257,948,481,365,0,365,365,0,5.9,40,-9999,1022,760,75,1941,16.6,21.1,13.3,7.7,603,10,44.1,2068.6,7,4155,980,410,365,0,365,365,0,1.1,40,-9999,1096,718,71
RSA421301,1902,33.9956,-119.715,136,14.3,18.2,11.3,6.9,391,11,62.2,1611.2,13,3326,1564,148,352,31,350,319,1,-5.3,38.7,-9999,1146,825,62,14.8,18.7,11.9,6.8,429,11,57.9,1624.9,11,3512,1417,191,359,15,356,341,1,-3.3,39.2,-9999,1144,817,64,1902,13.8,17.4,11.5,6,448,7,53.1,2326.9,15,3146,1705,112,354,29,350,321,1,-5.5,38.9,-9999,1086,812,65
RSA421302,1940,34.3785,-118.5286,404,17,24.3,11,13.3,401,15,67.4,1658.2,12,4348,1135,747,351,34,351,317,1,-7.3,44.8,-9999,1434,1107,55,17.6,24.9,11.9,13,432,14,63.9,1742.3,10,4564,1003,830,358,18,357,338,1,-4.1,46,-9999,1430,1104,57,1940,17.4,24.1,12,12.1,604,6,45.4,3852.2,9,4486,992,743,359,17,353,336,1,-6.7,45.3,-9999,1478,1221,54
RSA421309,1973,34.1661,-117.6836,774,16,23.6,10.1,13.5,586,34,44.4,697.6,16,4002,1380,628,343,53,347,294,1,-9,42.8,-9999,1337,925,57,16.8,24.4,11,13.5,640,30,41.8,803.9,13,4263,1199,724,354,29,355,326,1,-5.3,44.3,-9999,1328,924,60,1973,15.5,23.2,8.3,14.9,658,11,38.7,2188.6,23,3845,1533,588,336,61,337,276,4,-9.2,43.3,-9999,1314,1014,58
RSA421311,1928,34.1307,-117.7197,476,16.8,23.7,11.3,12.5,451,24,59.4,975.7,11,4271,1150,687,350,36,352,316,1,-7.4,43.3,-9999,1405,1032,55,17.6,24.5,12.1,12.4,490,22,56.3,1111.1,9,4549,979,794,359,16,359,343,0,-3.5,44.8,-9999,1397,1028,58,1928,16.9,22.8,11.1,11.8,323,26,83.2,871.3,10,4281,1088,630,350,34,348,315,0,-7.7,43.8,-9999,1422,1146,54
RSA421312,1929,34.693600000000004,-118.4157,1044,15.1,25.5,6.5,19,403,25,62.2,1025.1,38,3773,1818,747,323,73,330,257,4,-14,42.3,-9999,1217,916,62,15.7,25.7,7.4,18.3,441,23,58.2,1123.6,32,3964,1669,813,334,59,336,278,3,-11.3,43.8,-9999,1212,910,64,1929,15.5,27,5.7,21.3,220,17,115.7,1560.7,41,3957,1755,852,321,76,334,258,5,-13.2,42.9,-9999,1226,987,62
RSA421313,1903,34.1529,-118.1215,249,17.7,23.7,12.5,11.1,445,25,62.2,957.2,8,4583,913,766,360,13,361,348,0,-4.4,43.6,-9999,1399,1024,57,18.4,24.4,13.5,11,472,24,60.2,1001.3,6,4843,769,882,365,3,364,361,0,-0.5,44.9,-9999,1390,1020,59,1903,17.4,23.7,13.2,10.5,463,21,59.3,1106.3,10,4500,965,730,355,22,356,335,1,-4.2,44.1,-9999,1400,1002,56
RSA421316,1929,34.1667,-118.2334,239,17.8,23.6,12.9,10.7,429,20,64.8,1166,7,4609,882,762,362,9,362,354,0,-3.2,43.5,-9999,1386,1022,58,18.5,24.3,13.8,10.5,452,20,63.1,1218.4,6,4864,742,879,365,3,364,362,0,0.7,44.8,-9999,1376,1017,60,1929,18.1,25.4,11.7,13.7,245,20,114.5,1296.1,9,4726,911,907,358,18,362,344,0,-3,44.1,-9999,1399,1099,57
RSA421327,1925,34.1352,-118.4386,346,17.7,23.7,12.9,10.8,436,17,63.6,1427.1,7,4582,891,746,364,2,365,362,0,-1.5,43.8,15.8,1344,1000,60,18.4,24.3,13.9,10.5,462,17,61.4,1467,6,4821,758,854,365,1,365,364,0,2.2,45,14.6,1332,994,62,1925,17.7,23.8,13,10.8,373,37,74.3,638.9,6,4568,848,691,363,5,356,351,0,-1.3,44.4,-9999,1342,981,59
RSA421328,1929,34.092,-118.6019,291,18,24.3,13.2,11.1,485,16,57.8,1560.5,7,4702,836,812,365,1,365,364,0,0.5,44.3,16.2,1340,988,62,18.7,24.9,14.2,10.7,516,16,55.6,1558.9,6,4920,717,912,365,1,365,364,0,3.9,45.3,-9999,1328,982,64,1929,18.3,26,12.1,14,242,14,116.8,1925.1,8,4821,875,963,362,6,365,359,0,0.8,44.8,-9999,1368,1089,60
RSA421331,1929,33.7181,-117.3896,403,17.6,25.6,11.3,14.3,269,16,102.8,1575,11,4577,1071,904,345,46,347,301,0,-8.7,46.4,-9999,1583,1324,50,18.4,26.3,12.2,14.1,280,14,101.5,1822.3,9,4861,911,1034,355,24,355,331,0,-5.1,47.9,-9999,1578,1308,52,1929,17.6,27.2,9.8,17.3,168,21,164.7,1311.9,15,4627,1133,992,335,61,345,285,1,-9.3,46.8,-9999,1590,1376,48
RSA421334,1929,33.9092,-116.9646,804,16.6,25.3,9.7,15.6,393,45,67.7,566.7,17,4244,1328,811,340,57,344,287,1,-9.8,44.5,17.8,1463,1103,54,17.4,26,10.8,15.2,430,41,63.7,640.7,14,4507,1161,911,352,33,352,318,1,-6.2,46.2,-9999,1456,1103,56,1929,16.8,26.9,8.5,18.4,282,53,95,508.2,20,4347,1334,895,333,67,344,277,1,-10.3,44.9,-9999,1467,1139,53
RSA421335,1929,33.6814,-117.3608,424,17.5,25.5,10.8,14.7,272,16,101.1,1582.6,12,4527,1123,896,338,56,341,285,0,-10.4,46.3,-9999,1599,1337,48,18.3,26.2,11.7,14.5,282,14,100.3,1843.8,10,4804,958,1023,350,34,350,316,0,-6.9,47.7,-9999,1595,1317,51,1929,17.5,27.1,9.4,17.7,171,21,160.8,1283.6,16,4571,1182,980,327,69,339,270,1,-10.9,46.6,-9999,1604,1385,47
RSA421336,1929,33.7734,-116.7064,2276,9.2,18.7,2.2,16.5,642,89,30,211.3,150,2023,3297,119,215,150,287,137,55,-25.3,36.1,-9999,1086,686,55,10,19,3.2,15.8,706,84,28.3,226.3,120,2212,3057,150,239,136,294,158,42,-22.6,37.3,-9999,1082,687,58,1929,9.4,19.3,1,18.3,482,126,40.2,153.1,173,2130,3266,142,213,144,289,144,78,-25.5,36.3,-9999,1085,688,54
RSA421337,1973,33.4592,-116.9072,549,16.9,25.3,10.1,15.2,304,28,88.3,901.7,16,4332,1260,833,325,75,334,258,1,-12.6,46.1,-9999,1607,1304,47,17.7,26.1,11.1,15,324,25,85.4,1031.9,12,4600,1095,945,341,50,344,293,0,-9,47.6,-9999,1602,1285,49,1973,16.4,24.9,8.4,16.4,292,10,90.4,2516.2,21,4198,1414,826,318,81,325,243,2,-12.6,46.5,-9999,1590,1289,47
RSA421338,1930,33.9248,-116.8772,713,16.6,25.4,9.6,15.7,379,44,70.1,569.9,17,4233,1339,807,334,65,340,274,1,-11.2,44.6,-9999,1488,1130,52,17.3,26,10.7,15.3,420,40,65.2,641.9,14,4496,1173,910,347,41,348,307,1,-7.5,46.3,-9999,1482,1128,54,1930,16.4,25.3,8.3,17,524,91,50.3,277.6,18,4156,1344,725,334,68,333,264,2,-11.6,45,-9999,1480,1096,52
RSA421339,1929,33.6804,-116.9711,497,17.1,25.4,10.4,15,274,29,99.1,869.5,14,4420,1207,867,325,73,333,260,1,-12.9,46.3,17.2,1619,1347,46,17.9,26.2,11.1,15.1,293,27,95.4,981.8,11,4689,1042,986,340,50,343,292,0,-9.4,47.9,-9999,1617,1324,48,1929,17.2,27.1,9,18,188,33,144.5,809.7,18,4487,1243,949,315,83,333,251,1,-13.2,46.7,-9999,1619,1394,45
RSA421340,1969,33.6221,-116.9371,713,16.6,24.9,9.9,15,319,38,83.3,659.2,17,4229,1317,786,331,71,338,267,1,-11.4,45.2,-9999,1533,1226,50,17.4,25.7,11,14.7,341,35,80.4,738.9,13,4496,1143,889,346,45,347,302,1,-7.8,46.7,-9999,1527,1207,52,1969,16.7,27,11.1,15.8,500,36,53.4,752.7,18,4276,1328,839,336,59,336,277,2,-11.6,45.5,-9999,1505,1245,52
RSA421345,1947,33.55,-117.395,448,16.9,23.8,12.3,11.5,402,26,66.9,901.7,10,4284,1110,656,361,11,364,353,0,-3,43.3,-9999,1284,952,62,17.6,24.5,13.5,11.1,414,23,66.7,1053.5,7,4561,930,760,365,0,365,365,0,0.8,44.4,-9999,1265,946,65,1947,16.8,22.9,11.3,11.6,191,19,140.7,1202.1,10,4267,1106,633,358,14,362,348,1,-3.6,43.7,-9999,1313,1142,61
RSA421351,1933,37.2172,-119.9054,289,16.2,26.6,7.2,19.4,360,21,72.7,1293.7,30,4139,1577,910,322,78,326,248,2,-13.6,44.6,-9999,1433,1139,52,16.9,27.2,7.7,19.5,394,24,68.2,1156.9,26,4368,1453,1026,335,60,334,275,2,-11.1,45.6,-9999,1412,1109,55,1933,16.2,28.5,5.3,23.3,347,31,75.5,907.3,39,4205,1639,998,312,92,326,234,6,-14.4,44.7,-9999,1438,1241,51
RSA421354,1935,33.6064,-117.4325,564,17.4,25.2,11.9,13.3,384,26,71.5,961.6,10,4505,1058,828,361,12,364,352,0,-3,44.9,-9999,1363,1039,61,18.2,26,13.1,12.8,398,23,71,1115.4,8,4787,889,941,365,2,365,363,0,0.8,46.2,-9999,1347,1035,63,1935,17.1,25.8,11.7,14,378,17,71.7,1474.9,11,4370,1149,775,361,11,363,352,1,-3.7,45.4,-9999,1336,1015,61
